"pat","wt","dof","chisq","p","f4rank","Dingo_Ancient_Nullarbor","HighlandWildDog","Papua_Indonesia_518bp","feasible","best","dofdiff","chisqdiff","p_nested","target","right","source"
"10",1,4,64.7045891242684,2.96963253403581e-13,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"ND1099","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.249861305959,0.741072001306089,1,0.799170942210254,NA,0.200829057789746,TRUE,NA,NA,NA,NA,"ND1099","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,41.842539665643,1.79834770534746e-08,0,1,NA,NA,TRUE,TRUE,0,-270.346772143535,1,"ND1099","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,312.189311809178,2.54163801390332e-66,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"ND1099","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,66.6793990520143,5.02282228643554e-13,0,1,NA,NA,TRUE,NA,NA,NA,NA,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,43.6950791056022,1.75189858541366e-09,1,1.26362159522911,-0.263621595229114,NA,FALSE,NA,NA,NA,NA,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,51.0140118629767,2.21721980569992e-10,0,1,NA,NA,TRUE,TRUE,0,-34.381773733653,1,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,85.3957855966297,1.25026266820707e-17,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.91018931526118,0.405680496133577,1,0.771042085977778,NA,0.228957914022222,TRUE,NA,NA,NA,NA,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,69.7642658583088,2.54542557069811e-14,0,1,NA,NA,TRUE,TRUE,0,-259.395733699277,1,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,329.159999557586,5.53123540521341e-70,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"ND1304","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,4.69395538700743,0.454359338259913,0,1,NA,NA,TRUE,NA,NA,NA,NA,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,0.0210381358981783,0.999193526103007,1,1.04370847168046,-0.0437084716804562,NA,FALSE,NA,NA,NA,NA,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,0.678672504099588,0.953932757234931,0,1,NA,NA,TRUE,TRUE,0,-103.651524205836,1,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,104.330196709936,1.1765550659803e-21,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,0.530173594001972,0.912214121663461,1,0.968991368624975,NA,0.0310086313750251,TRUE,NA,NA,NA,NA,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,2.61178238132845,0.624737351453113,0,1,NA,NA,TRUE,TRUE,0,-530.872158000736,1,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,533.483940382065,3.82957614213118e-114,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"ND1602","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,7.77883386212909,0.168853128242413,0,1,NA,NA,TRUE,NA,NA,NA,NA,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,0.363445359119778,0.947685861271447,1,1.08173221387862,-0.0817322138786201,NA,FALSE,NA,NA,NA,NA,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,3.07735031894331,0.544965491170856,0,1,NA,NA,TRUE,TRUE,0,-117.848047123778,1,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,120.925397442721,3.38840418759443e-25,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.95357528292588,0.58209802032098,1,0.978540108297182,NA,0.0214598917028178,TRUE,NA,NA,NA,NA,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,3.40508535803972,0.492456269014518,0,1,NA,NA,TRUE,TRUE,0,-582.109098425492,1,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,585.514183783531,2.1144567850028e-125,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"ND1603","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,16.714072556869,0.00507523644267718,0,1,NA,NA,TRUE,NA,NA,NA,NA,"ND1644","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
